season,week,home,away,neutral,home_sp,away_sp,sp_diff,home_open_spread,home_open_ml,away_open_ml,home_points,away_points,home_win
2022,10,Georgia,Tennessee,0,35.3,25.2,10.1,-8.5,-310,255,27,13,1
2022,10,Colorado,Oregon,0,-20.4,18.9,-39.3,31,,,10,49,0
2022,10,Stanford,Washington State,0,-7.2,9.5,-16.7,4.5,170,,14,52,0
2022,10,Iowa State,West Virginia,0,5.3,2.4,2.9,-6.5,-250,210,31,14,1
2022,10,Pittsburgh,Syracuse,0,8.6,2.5,6.1,-3.5,-175,150,19,9,1
2022,10,UAB,UTSA,0,-0.5,7.2,-7.7,1,105,-125,38,44,0
2022,10,Memphis,UCF,0,6.8,10.3,-3.5,5,180,-220,28,35,0
2022,10,Illinois,Michigan State,0,15.9,1.2,14.7,-15.5,-800,525,15,23,0
2022,10,Indiana,Penn State,0,-7.1,22.4,-29.5,13.5,375,-525,14,45,0
2022,10,Utah State,New Mexico,0,-13.3,-26.9,13.6,-15.5,-700,475,27,10,1
2022,10,Kansas,Oklahoma State,0,2.9,11.3,-8.4,3.5,150,-175,37,16,1
2022,10,Arkansas,Liberty,0,12,-1.5,13.5,-14,-625,430,19,21,0
2022,10,Cincinnati,Navy,0,13.1,-7.2,20.3,-20.5,-1600,800,20,10,1
2022,10,North Texas,Florida International,0,-1.5,-25.5,24.0,-21.5,-2200,1000,52,14,1
2022,10,Georgia Southern,South Alabama,0,-6.4,10.8,-17.2,5,170,-200,31,38,0
2022,10,UL Monroe,Texas State,0,-15.7,-11.5,-4.2,0,,-120,31,30,1
2022,10,Louisiana,Troy,0,2,8.1,-6.1,4,155,-180,17,23,0
2022,10,LSU,Alabama,0,16.2,30.3,-14.1,13,390,-550,32,31,1
2022,10,Boise State,BYU,0,5.7,-1.4,7.1,-8.5,-310,255,28,31,0
2022,10,San Diego State,UNLV,0,-4.4,-11.9,7.5,-6.5,-250,210,14,10,1
2022,10,Kansas State,Texas,0,21.4,23.1,-1.7,1.5,125,-145,27,34,0
2022,10,SMU,Houston,0,4.7,4.5,0.2,-2.5,-160,135,77,63,1
2022,10,Rutgers,Michigan,0,-9.1,32,-41.1,26.5,1250,-4500,17,52,0
2022,10,Utah,Arizona,0,19.2,-3.2,22.4,-17,-1000,625,45,20,1
2022,10,Notre Dame,Clemson,0,10.3,17.6,-7.3,4,140,-165,35,14,1
2022,10,Mississippi State,Auburn,0,15.4,5.1,10.3,-11,-525,375,39,33,1
2022,10,Vanderbilt,South Carolina,0,-4.7,12.7,-17.4,7,250,-300,27,38,0
2022,10,Louisville,James Madison,0,9,6.5,2.5,-8.5,-280,230,34,10,1
2022,10,Miami,Florida State,0,-2.7,13.2,-15.9,8.5,190,-230,3,45,0
2022,10,NC State,Wake Forest,0,6.8,8.2,-1.4,3.5,150,-175,30,21,1
2022,10,Fresno State,Hawai'i,0,3.3,-24.7,28.0,-23,-2500,1050,55,13,1
2022,10,Arizona State,UCLA,0,-4.1,15,-19.1,10.5,300,-400,36,50,0
2022,10,San José State,Colorado State,0,-4.3,-22.2,17.9,-22,-2200,1000,28,16,1
2022,10,USC,California,0,18.9,-3,21.9,-19.5,-1800,850,41,35,1
2022,11,Akron,Eastern Michigan,0,-23.4,-7.1,-16.3,9,265,-330,28,34,0
2022,11,Miami (OH),Ohio,0,-12.7,-4.6,-8.1,1,105,-125,21,37,0
2022,11,Toledo,Ball State,0,-3.7,-14.9,11.2,-12,-500,360,28,21,1
2022,11,Bowling Green,Kent State,0,-18.1,-13.1,-5.0,2.5,115,-135,6,40,0
2022,11,Western Michigan,Northern Illinois,0,-17.3,-18.8,1.5,0,-110,-110,21,24,0
2022,11,Central Michigan,Buffalo,0,-14,-9.2,-4.8,0,-115,-105,31,27,1
2022,11,Memphis,Tulsa,0,6.8,-6.1,12.9,-6.5,-245,205,26,10,1
2022,11,Louisiana,Georgia Southern,0,2,-6.4,8.4,-3.5,,140,36,17,1
2022,11,Cincinnati,East Carolina,0,13.1,1.1,12.0,-6.5,-250,210,27,25,1
2022,11,USC,Colorado,0,18.9,-20.4,39.3,-34,,,55,17,1
2022,11,UNLV,Fresno State,0,-11.9,3.3,-15.2,8.5,265,-330,30,37,0
2022,11,West Virginia,Oklahoma,0,2.4,15.4,-13.0,8,255,,23,20,1
2022,11,Duke,Virginia Tech,0,5,-9.5,14.5,-10,-400,300,24,7,1
2022,11,Ohio State,Indiana,0,31.1,-7.1,38.2,-40,,,56,14,1
2022,11,Kentucky,Vanderbilt,0,13,-4.7,17.7,-17.5,-1100,650,21,24,0
2022,11,Tennessee,Missouri,0,25.2,8.1,17.1,-21,-1600,800,66,24,1
2022,11,UConn,Liberty,0,-14.6,-1.5,-13.1,14.5,425,-600,36,33,1
2022,11,Illinois,Purdue,0,15.9,7.7,8.2,-6.5,-260,215,24,31,0
2022,11,South Florida,SMU,0,-17,4.7,-21.7,17,625,-1000,23,41,0
2022,11,Arkansas,LSU,0,12,16.2,-4.2,3,180,-220,10,13,0
2022,11,Navy,Notre Dame,1,-7.2,10.3,-17.5,17,575,-900,32,35,0
2022,11,Michigan State,Rutgers,0,1.2,-9.1,10.3,-11.5,-450,335,27,21,1
2022,11,Virginia,Pittsburgh,0,-9,8.6,-17.6,4.5,170,-200,7,37,0
2022,11,Old Dominion,James Madison,0,-13,6.5,-19.5,7.5,255,-310,3,37,0
2022,11,Georgia State,UL Monroe,0,-3.3,-15.7,12.4,-13.5,-550,390,28,31,0
2022,11,Western Kentucky,Rice,0,1.7,-15.2,16.9,-13,-550,390,45,10,1
2022,11,Houston,Temple,0,4.5,-12.9,17.4,-20,-1400,750,43,36,1
2022,11,Arkansas State,Massachusetts,0,-13,-30.3,17.3,-18,-1200,700,35,33,1
2022,11,Minnesota,Northwestern,0,16,-13.4,29.4,-18,-1000,625,31,3,1
2022,11,Air Force,New Mexico,0,3.9,-26.9,30.8,-24,-2800,1100,35,3,1
2022,11,NC State,Boston College,0,6.8,-14.9,21.7,-19,-1300,725,20,21,0
2022,11,Penn State,Maryland,0,22.4,11.2,11.2,-11.5,-450,335,30,0,1
2022,11,Marshall,App State,0,3,1.7,1.3,0,-110,-110,28,21,1
2022,11,Ole Miss,Alabama,0,16.2,30.3,-14.1,12,,-450,24,30,0
2022,11,Washington State,Arizona State,0,9.5,-4.1,13.6,-9,-360,280,28,18,1
2022,11,UAB,North Texas,0,-0.5,-1.5,1.0,-6,-230,190,41,21,1
2022,11,Middle Tennessee,Charlotte,0,-6.9,-16.4,9.5,-11.5,-470,345,24,14,1
2022,11,Oklahoma State,Iowa State,0,11.3,5.3,6.0,2.5,115,-135,20,14,1
2022,11,UTSA,Louisiana Tech,0,7.2,-17.8,25.0,-18,-1100,650,51,7,1
2022,11,Tulane,UCF,0,12.4,10.3,2.1,-2,-125,105,31,38,0
2022,11,Troy,Army,0,8.1,-1.5,9.6,-9,-340,270,10,9,1
2022,11,Georgia Tech,Miami,0,-11.8,-2.7,-9.1,-1.5,-140,120,14,35,0
2022,11,Michigan,Nebraska,0,32,-1.2,33.2,-28.5,,,34,3,1
2022,11,Iowa,Wisconsin,0,12.7,8.3,4.4,-1.5,-115,-105,24,10,1
2022,11,Clemson,Louisville,0,17.6,9,8.6,-7,-290,240,31,16,1
2022,11,Florida,South Carolina,0,10.4,12.7,-2.3,-8,-330,265,38,6,1
2022,11,South Alabama,Texas State,0,10.8,-11.5,22.3,-16,-850,550,38,21,1
2022,11,Texas Tech,Kansas,0,8.5,2.9,5.6,-3.5,-175,150,43,28,1
2022,11,Florida International,Florida Atlantic,0,-25.5,-7.1,-18.4,15,500,-750,7,52,0
2022,11,Colorado State,Wyoming,0,-22.2,-10.8,-11.4,8.5,265,-330,13,14,0
2022,11,Oregon,Washington,0,18.9,15.7,3.2,-12.5,-500,360,34,37,0
2022,11,Mississippi State,Georgia,0,15.4,35.3,-19.9,16.5,550,-850,19,45,0
2022,11,Baylor,Kansas State,0,11.7,21.4,-9.7,-3.5,-140,120,3,31,0
2022,11,Auburn,Texas A&M,0,5.1,9.1,-4.0,-1.5,-125,105,13,10,1
2022,11,Coastal Carolina,Southern Miss,0,0.6,-3.5,4.1,-11.5,-220,180,26,23,1
2022,11,Wake Forest,North Carolina,0,8.2,7.8,0.4,-3.5,-180,155,34,36,0
2022,11,Texas,TCU,0,23.1,24.3,-1.2,-7,-290,240,10,17,0
2022,11,Syracuse,Florida State,0,2.5,13.2,-10.7,6.5,240,-290,3,38,0
2022,11,Oregon State,California,0,14.3,-3,17.3,-13.5,-575,400,38,10,1
2022,11,Utah,Stanford,0,19.2,-7.2,26.4,-23,-2800,1100,42,7,1
2022,11,Nevada,Boise State,0,-22.4,5.7,-28.1,20.5,850,-1800,3,41,0
2022,11,UCLA,Arizona,0,15,-3.2,18.2,-19.5,-1400,750,28,34,0
2022,11,San Diego State,San José State,0,-4.4,-4.3,-0.1,2,,-120,43,27,1
2022,11,Hawai'i,Utah State,0,-24.7,-13.3,-11.4,11.5,320,-430,34,41,0
2022,12,Toledo,Bowling Green,0,-3.7,-18.1,14.4,-15,-650,450,35,42,0
2022,12,Ball State,Ohio,0,-14.9,-4.6,-10.3,4.5,170,-200,18,32,0
2022,12,Kent State,Eastern Michigan,0,-13.1,-7.1,-6.0,-7,-270,220,24,31,0
2022,12,Northern Illinois,Miami (OH),0,-18.8,-12.7,-6.1,-3,-130,110,23,29,0
2022,12,Central Michigan,Western Michigan,0,-14,-17.3,3.3,-9.5,-380,290,10,12,0
2022,12,Tulane,SMU,0,12.4,4.7,7.7,-3,-150,130,59,24,1
2022,12,Tulsa,South Florida,0,-6.1,-17,10.9,-12,-525,375,48,42,1
2022,12,New Mexico,San Diego State,0,-26.9,-4.4,-22.5,14.5,430,-625,10,34,0
2022,12,UCF,Navy,0,10.3,-7.2,17.5,-16.5,-750,500,14,17,0
2022,12,Liberty,Virginia Tech,0,-1.5,-9.5,8.0,-9.5,-360,280,22,23,0
2022,12,Michigan State,Indiana,0,1.2,-7.1,8.3,-11.5,-400,300,31,39,0
2022,12,Texas A&M,Massachusetts,0,9.1,-30.3,39.4,-34,,,20,3,1
2022,12,Army,UConn,0,-1.5,-14.6,13.1,-10,-380,290,34,17,1
2022,12,Florida State,Louisiana,0,13.2,2,11.2,-23.5,-2800,1100,49,17,1
2022,12,Vanderbilt,Florida,0,-4.7,10.4,-15.1,14.5,425,-600,31,24,1
2022,12,Pittsburgh,Duke,0,8.6,5,3.6,-8,-290,240,28,26,1
2022,12,Michigan,Illinois,0,32,15.9,16.1,-17.5,-1000,625,19,17,1
2022,12,Purdue,Northwestern,0,7.7,-13.4,21.1,-18,-1100,650,17,9,1
2022,12,Nebraska,Wisconsin,0,-1.2,8.3,-9.5,13,300,-400,14,15,0
2022,12,Baylor,TCU,0,11.7,24.3,-12.6,2.5,115,-135,28,29,0
2022,12,Rice,UTSA,0,-15.2,7.2,-22.4,12.5,360,-500,7,41,0
2022,12,Arizona,Washington State,0,-3.2,9.5,-12.7,4.5,155,-180,20,31,0
2022,12,East Carolina,Houston,0,1.1,4.5,-3.4,-6.5,-230,190,3,42,0
2022,12,James Madison,Georgia State,0,6.5,-3.3,9.8,-9.5,-340,270,42,40,1
2022,12,West Virginia,Kansas State,0,2.4,21.4,-19.0,7.5,240,-290,31,48,0
2022,12,Arizona State,Oregon State,0,-4.1,14.3,-18.4,7,255,-310,7,31,0
2022,12,Notre Dame,Boston College,0,10.3,-14.9,25.2,-21.5,-1600,800,44,0,1
2022,12,App State,Old Dominion,0,1.7,-13,14.7,-14.5,-750,500,27,14,1
2022,12,Louisville,NC State,0,9,6.8,2.2,-5.5,-150,130,25,10,1
2022,12,Maryland,Ohio State,0,11.2,31.1,-19.9,27.5,1325,-6000,30,43,0
2022,12,Southern Miss,South Alabama,0,-3.5,10.8,-14.3,7,230,-280,20,27,0
2022,12,Kansas,Texas,0,2.9,23.1,-20.2,9,275,-350,14,55,0
2022,12,Kentucky,Georgia,0,13,35.3,-22.3,22.5,1050,-2500,6,16,0
2022,12,Middle Tennessee,Florida Atlantic,0,-6.9,-7.1,0.2,4.5,170,-200,49,21,1
2022,12,Rutgers,Penn State,0,-9.1,22.4,-31.5,19,725,-1300,10,55,0
2022,12,Clemson,Miami,0,17.6,-2.7,20.3,-19.5,-1100,650,40,10,1
2022,12,Charlotte,Louisiana Tech,0,-16.4,-17.8,1.4,3,135,-160,26,21,1
2022,12,Troy,UL Monroe,0,8.1,-15.7,23.8,-15.5,-750,500,34,16,1
2022,12,Minnesota,Iowa,0,16,12.7,3.3,-2.5,-130,110,10,13,0
2022,12,Temple,Cincinnati,0,-12.9,13.1,-26.0,18,700,-1200,3,23,0
2022,12,Auburn,Western Kentucky,0,5.1,1.7,3.4,-6.5,-270,220,41,17,1
2022,12,UTEP,Florida International,0,-10.7,-25.5,14.8,-14.5,-650,450,40,6,1
2022,12,Texas State,Arkansas State,0,-11.5,-13,1.5,-5,-210,175,16,13,1
2022,12,California,Stanford,0,-3,-7.2,4.2,-5.5,-220,180,27,20,1
2022,12,North Carolina,Georgia Tech,0,7.8,-11.8,19.6,-20,-1500,775,17,21,0
2022,12,Georgia Southern,Marshall,0,-6.4,3,-9.4,3.5,150,-175,10,23,0
2022,12,South Carolina,Tennessee,0,12.7,25.2,-12.5,21,950,-2000,63,38,1
2022,12,Iowa State,Texas Tech,0,5.3,8.5,-3.2,-3.5,-170,145,10,14,0
2022,12,Wyoming,Boise State,0,-10.8,5.7,-16.5,12.5,360,-500,17,20,0
2022,12,Arkansas,Ole Miss,0,12,16.2,-4.2,3,135,,42,27,1
2022,12,Oklahoma,Oklahoma State,0,15.4,11.3,4.1,-6.5,-270,220,28,13,1
2022,12,Missouri,New Mexico State,0,8.1,-15.4,23.5,-27.5,,,45,14,1
2022,12,UCLA,USC,0,15,18.9,-3.9,3,135,-160,45,48,0
2022,12,Wake Forest,Syracuse,0,8.2,2.5,5.7,-10,-380,290,45,35,1
2022,12,Washington,Colorado,0,15.7,-20.4,36.1,-30.5,,,54,7,1
2022,12,LSU,UAB,0,16.2,-0.5,16.7,-14.5,-650,450,41,10,1
2022,12,Air Force,Colorado State,0,3.9,-22.2,26.1,-22.5,-2200,1000,24,12,1
2022,12,Utah State,San José State,0,-13.3,-4.3,-9.0,3,-120,-160,35,31,1
2022,12,Nevada,Fresno State,0,-22.4,3.3,-25.7,22.5,1000,-2200,14,41,0
2022,12,Oregon,Utah,0,18.9,19.2,-0.3,-2.5,-115,-105,20,17,1
2022,12,Hawai'i,UNLV,0,-24.7,-11.9,-12.8,10,300,-400,31,25,1
2022,13,Ohio,Bowling Green,0,-4.6,-18.1,13.5,-7,-270,220,38,14,1
2022,13,Miami (OH),Ball State,0,-12.7,-14.9,2.2,-2,-135,115,18,17,1
2022,13,Ole Miss,Mississippi State,0,16.2,15.4,0.8,-2,-140,120,22,24,0
2022,13,Cincinnati,Tulane,0,13.1,12.4,0.7,-2.5,-105,-115,24,27,0
2022,13,Eastern Michigan,Central Michigan,0,-7.1,-14,6.9,1.5,100,-120,38,19,1
2022,13,Boise State,Utah State,0,5.7,-13.3,19.0,-16.5,-800,525,42,23,1
2022,13,Texas,Baylor,0,23.1,11.7,11.4,-9,-290,240,38,27,1
2022,13,Western Michigan,Toledo,0,-17.3,-3.7,-13.6,8,255,-310,20,14,1
2022,13,Arizona,Arizona State,0,-3.2,-4.1,0.9,-4,-195,165,38,35,1
2022,13,Colorado State,New Mexico,0,-22.2,-26.9,4.7,-7,-290,240,17,0,1
2022,13,Missouri,Arkansas,0,8.1,12,-3.9,3,135,-160,29,27,1
2022,13,North Carolina,NC State,0,7.8,6.8,1.0,-6,-250,210,27,30,0
2022,13,Iowa,Nebraska,0,12.7,-1.2,13.9,,-400,300,17,24,0
2022,13,California,UCLA,0,-3,15,-18,10.5,280,-360,28,35,0
2022,13,Florida State,Florida,0,13.2,10.4,2.8,-10,-360,280,45,38,1
2022,13,Fresno State,Wyoming,0,3.3,-10.8,14.1,-14.5,-625,430,30,0,1
2022,13,Oklahoma State,West Virginia,0,11.3,2.4,8.9,-8.5,-220,180,19,24,0
2022,13,Maryland,Rutgers,0,11.2,-9.1,20.3,-14.5,-600,425,37,0,1
2022,13,Clemson,South Carolina,0,17.6,12.7,4.9,-14,-625,430,30,31,0
2022,13,Liberty,New Mexico State,0,-1.5,-15.4,13.9,-24.5,-5000,1300,14,49,0
2022,13,Georgia,Georgia Tech,0,35.3,-11.8,47.1,-36.5,,,37,14,1
2022,13,Ohio State,Michigan,0,31.1,32,-0.9,-7.5,-300,250,23,45,0
2022,13,Marshall,Georgia State,0,3,-3.3,6.3,-6.5,-230,190,28,23,1
2022,13,Florida Atlantic,Western Kentucky,0,-7.1,1.7,-8.8,7.5,230,-280,31,32,0
2022,13,Massachusetts,Army,0,-30.3,-1.5,-28.8,,775,-1500,7,44,0
2022,13,James Madison,Coastal Carolina,0,6.5,0.6,5.9,-14,-600,425,47,7,1
2022,13,South Alabama,Old Dominion,0,10.8,-13,23.8,-15.5,-850,550,27,20,1
2022,13,Buffalo,Kent State,0,-9.2,-13.1,3.9,-4.5,-175,150,27,30,0
2022,13,Temple,East Carolina,0,-12.9,1.1,-14.0,12.5,360,-500,46,49,0
2022,13,Northern Illinois,Akron,0,-18.8,-23.4,4.6,-9.5,-370,285,12,44,0
2022,13,North Texas,Rice,0,-1.5,-15.2,13.7,-14.5,-585,410,21,17,1
2022,13,Kentucky,Louisville,0,13,9,4,-3.5,-175,150,26,13,1
2022,13,San José State,Hawai'i,0,-4.3,-24.7,20.4,-15,-585,410,27,14,1
2022,13,Arkansas State,Troy,0,-13,8.1,-21.1,,400,-575,19,48,0
2022,13,Louisiana Tech,UAB,0,-17.8,-0.5,-17.3,17.5,600,-950,27,37,0
2022,13,Oregon State,Oregon,0,14.3,18.9,-4.6,2.5,150,-175,38,34,1
2022,13,UTSA,UTEP,0,7.2,-10.7,17.9,-17.5,-1100,650,34,31,1
2022,13,Duke,Wake Forest,0,5,8.2,-3.2,3,150,-175,34,31,1
2022,13,Alabama,Auburn,0,30.3,5.1,25.2,-22,-2200,1000,49,27,1
2022,13,Wisconsin,Minnesota,0,8.3,16,-7.7,-3,-165,140,16,23,0
2022,13,SMU,Memphis,0,4.7,6.8,-2.1,-4,-200,170,34,31,1
2022,13,Northwestern,Illinois,0,-13.4,15.9,-29.3,14,390,-550,3,41,0
2022,13,Indiana,Purdue,0,-7.1,7.7,-14.8,10,300,-400,16,30,0
2022,13,Penn State,Michigan State,0,22.4,1.2,21.2,-18.5,-1100,650,35,16,1
2022,13,TCU,Iowa State,0,24.3,5.3,19.0,-10,-400,300,62,14,1
2022,13,Colorado,Utah,0,-20.4,19.2,-39.6,30,,,21,63,0
2022,13,Texas State,Louisiana,0,-11.5,2,-13.5,,175,-210,13,41,0
2022,13,UL Monroe,Southern Miss,0,-15.7,-3.5,-12.2,3.5,135,-160,10,20,0
2022,13,Georgia Southern,App State,0,-6.4,1.7,-8.1,5,170,-200,51,48,1
2022,13,Florida International,Middle Tennessee,0,-25.5,-6.9,-18.6,19.5,725,-1300,28,33,0
2022,13,UNLV,Nevada,0,-11.9,-22.4,10.5,,-500,360,27,22,1
2022,13,South Florida,UCF,0,-17,10.3,-27.3,20,650,-1100,39,46,0
2022,13,Texas A&M,LSU,0,9.1,16.2,-7.1,10,275,-350,38,23,1
2022,13,Vanderbilt,Tennessee,0,-4.7,25.2,-29.9,,400,-575,0,56,0
2022,13,USC,Notre Dame,0,18.9,10.3,8.6,-5,-230,190,38,27,1
2022,13,Boston College,Syracuse,0,-14.9,2.5,-17.4,10,300,-400,23,32,0
2022,13,Houston,Tulsa,0,4.5,-6.1,10.6,-12,-500,360,30,37,0
2022,13,Texas Tech,Oklahoma,0,8.5,15.4,-6.9,2.5,105,-125,51,48,1
2022,13,Miami,Pittsburgh,0,-2.7,8.6,-11.3,5.5,165,-195,16,42,0
2022,13,Kansas State,Kansas,0,21.4,2.9,18.5,-11.5,-480,350,47,27,1
2022,13,San Diego State,Air Force,0,-4.4,3.9,-8.3,1.5,110,-130,3,13,0
2022,13,Washington State,Washington,0,9.5,15.7,-6.2,2.5,110,-130,33,51,0
2022,13,Stanford,BYU,0,-7.2,-1.4,-5.8,7,210,-250,26,35,0
2022,14,Buffalo,Akron,0,-9.2,-23.4,14.2,-14.5,-550,390,23,22,1
2022,14,UTSA,North Texas,0,7.2,-1.5,8.7,-8.5,-310,255,48,27,1
2022,14,USC,Utah,1,18.9,19.2,-0.3,-1,-150,130,24,47,0
2022,14,Ohio,Toledo,1,-4.6,-3.7,-0.9,4,105,-125,7,17,0
2022,14,TCU,Kansas State,1,24.3,21.4,2.9,-1.5,-130,110,28,31,0
2022,14,Troy,Coastal Carolina,0,8.1,0.6,7.5,-4.5,-280,230,45,26,1
2022,14,Georgia,LSU,1,35.3,16.2,19.1,-15,-900,575,50,30,1
2022,14,Tulane,UCF,0,12.4,10.3,2.1,-2.5,-160,135,45,28,1
2022,14,Boise State,Fresno State,0,5.7,3.3,2.4,-4.5,-165,140,16,28,0
2022,14,North Carolina,Clemson,1,7.8,17.6,-9.8,7.5,255,-310,10,39,0
2022,14,Michigan,Purdue,1,32,7.7,24.3,-15.5,-850,550,43,22,1
2022,15,Army,Navy,1,-1.5,-7.2,5.7,1.5,-130,110,20,17,1
2023,1,Notre Dame,Navy,1,20.1,-13.7,33.8,-20,-1350,800,42,3,1
2023,1,Jacksonville State,UTEP,0,-1.6,-16.2,14.6,,-110,-110,17,14,1
2023,1,New Mexico State,Massachusetts,0,-1.8,-17.5,15.7,-8,-325,260,30,41,0
2023,1,San Diego State,Ohio,0,-10.3,-1.6,-8.7,-3.5,-162,136,20,13,1
2023,1,Vanderbilt,Hawai'i,0,-12.7,-16.4,3.7,-18,-1050,675,35,28,1
2023,1,USC,San José State,0,9.4,-3.4,12.8,-30.5,-9000,2500,56,28,1
2023,1,Louisiana Tech,Florida International,0,-12.9,-21.2,8.3,-10,-360,285,22,17,1
2023,1,UCF,Kent State,0,3.4,-26.3,29.7,-36.5,,,56,6,1
2023,1,UConn,NC State,0,-15.6,7.4,-23.0,16,500,-750,14,24,0
2023,1,Utah,Florida,0,8.5,6.8,1.7,-8,-225,185,24,11,1
2023,1,Minnesota,Nebraska,0,0.4,0.3,0.1,-6.5,-300,250,13,10,1
2023,1,Miami,Miami (OH),0,9.6,2.8,6.8,-17.5,-900,575,38,3,1
2023,1,Michigan State,Central Michigan,0,-6.8,-19.1,12.3,-14,-675,460,31,7,1
2023,1,Georgia Tech,Louisville,1,0.3,8,-7.7,8,250,-300,34,39,0
2023,1,Hawai'i,Stanford,0,-16.4,-11.9,-4.5,8,235,-285,24,37,0
2023,1,Oklahoma,Arkansas State,0,15,-6.3,21.3,-35.5,-20000,3000,73,0,1
2023,1,Purdue,Fresno State,0,-7.3,2.5,-9.8,-5.5,-180,154,35,39,0
2023,1,Liberty,Bowling Green,0,8,-7.8,15.8,-12.5,-305,275,34,24,1
2023,1,Michigan,East Carolina,0,31.3,-12.8,44.1,-34,,,30,3,1
2023,1,SMU,Louisiana Tech,0,10.1,-12.9,23.0,-17,-1000,625,38,14,1
2023,1,Tennessee,Virginia,1,16.2,-10.8,27.0,-28,-4500,1800,49,13,1
2023,1,TCU,Colorado,0,7.9,-4.9,12.8,-21,-900,575,42,45,0
2023,1,Boston College,Northern Illinois,0,-5.9,-7.5,1.6,-10,-305,260,24,27,0
2023,1,Iowa,Utah State,0,5.8,-10.9,16.7,-23.5,-2100,1100,24,14,1
2023,1,Kentucky,Ball State,0,10.5,-14.9,25.4,-26,-5000,1200,44,14,1
2023,1,Temple,Akron,0,-21,-21.6,0.6,-9.5,-420,315,24,21,1
2023,1,Wisconsin,Buffalo,0,9.4,-15.2,24.6,-24.5,-7500,1400,38,17,1
2023,1,Washington,Boise State,0,16.4,5.9,10.5,-14.5,-675,460,56,19,1
2023,1,Texas,Rice,0,23.2,-10.2,33.4,-35,,,37,10,1
2023,1,Auburn,Massachusetts,0,7.6,-17.5,25.1,-39.5,,,59,14,1
2023,1,Western Kentucky,South Florida,0,-2,-6.6,4.6,-13.5,-535,350,41,24,1
2023,1,Indiana,Ohio State,0,-7.4,25.2,-32.6,28,1600,-10000,3,23,0
2023,1,North Texas,California,0,-6.7,-0.1,-6.6,9,240,-290,21,58,0
2023,1,USC,Nevada,0,9.4,-22,31.4,-38,,,66,14,1
2023,1,Colorado State,Washington State,0,-8.9,4.9,-13.8,14.5,360,-500,24,50,0
2023,1,Baylor,Texas State,0,-8.3,-1.6,-6.7,-26.5,-5000,1300,31,42,0
2023,1,Houston,UTSA,0,-7.8,5.4,-13.2,,110,-125,17,14,1
2023,1,UL Monroe,Army,0,-21.6,-4,-17.6,10,240,-290,17,13,1
2023,1,Texas A&M,New Mexico,0,15.6,-16.5,32.1,-38.5,,,52,10,1
2023,1,Illinois,Toledo,0,-2.5,3.7,-6.2,-10,-290,280,30,28,1
2023,1,Penn State,West Virginia,0,23.5,7.5,16.0,-20,-1400,750,38,15,1
2023,1,Wyoming,Texas Tech,0,-3.6,6.1,-9.7,13.5,460,-675,35,33,1
2023,1,Alabama,Middle Tennessee,0,23.1,-9.5,32.6,-39,,,56,7,1
2023,1,North Carolina,South Carolina,1,7.4,4.3,3.1,-3,105,-125,31,17,1
2023,1,Virginia Tech,Old Dominion,0,5.8,-10.1,15.9,-14,-750,500,36,17,1
2023,1,Tulane,South Alabama,0,2.8,5.1,-2.3,-7,-230,200,37,17,1
2023,1,BYU,Sam Houston,0,-3.3,-13.8,10.5,-23.5,-1200,850,14,0,1
2023,1,UCLA,Coastal Carolina,0,9.7,-1.2,10.9,-15.5,-750,500,27,13,1
2023,1,Rutgers,Northwestern,0,3.5,-1.3,4.8,-6,-270,220,24,7,1
2023,1,San José State,Oregon State,0,-3.4,12.6,-16.0,16.5,600,-950,17,42,0
2023,1,Florida State,LSU,1,19.4,19.1,0.3,2,125,-145,45,24,1
2023,1,Duke,Clemson,0,9.4,10.5,-1.1,13.5,400,-575,28,7,1
2023,2,Kansas,Illinois,0,9.9,-2.5,12.4,-2,-166,140,34,23,1
2023,2,Wake Forest,Vanderbilt,0,-7.9,-12.7,4.8,-10,-470,345,36,20,1
2023,2,Colorado,Nebraska,0,-4.9,0.3,-5.2,7.5,-155,130,36,14,1
2023,2,Georgia,Ball State,0,31.2,-14.9,46.1,-41.5,,,45,3,1
2023,2,Virginia Tech,Purdue,0,5.8,-7.3,13.1,0,-130,110,17,24,0
2023,2,Baylor,Utah,0,-8.3,8.5,-16.8,-1.5,230,-285,13,20,0
2023,2,NC State,Notre Dame,0,7.4,20.1,-12.7,8,225,-278,24,45,0
2023,2,Virginia,James Madison,0,-10.8,11.8,-22.6,6,210,-250,35,36,0
2023,2,Kansas State,Troy,0,16.2,9.8,6.4,-17,-850,550,42,13,1
2023,2,Iowa State,Iowa,0,7.5,5.8,1.7,3.5,160,-185,13,20,0
2023,2,Tulane,Ole Miss,0,2.8,18.4,-15.6,3.5,310,-415,20,37,0
2023,2,Miami,Texas A&M,0,9.6,15.6,-6.0,6.5,114,-148,48,33,1
2023,2,UTSA,Texas State,0,5.4,-1.6,7.0,-11,,335,20,13,1
2023,2,Michigan,UNLV,0,31.3,1.4,29.9,-36,,,35,7,1
2023,2,Northwestern,UTEP,0,-1.3,-16.2,14.9,0,-115,-105,38,7,1
2023,2,Syracuse,Western Michigan,0,-4.4,-15.9,11.5,-21,-1600,800,48,7,1
2023,2,Massachusetts,Miami (OH),0,-17.5,2.8,-20.3,6.5,175,-210,28,41,0
2023,2,East Carolina,Marshall,0,-12.8,-9,-3.8,0,-105,-115,13,31,0
2023,2,Arkansas,Kent State,0,3.5,-26.3,29.8,-38,,,28,6,1
